Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202400025649;20;5;2024;20:10;1;91;91534;1;1;2;6;RN 118;48,73257000;2,16762000
202400003777;8;7;2024;04:50;2;25;25056;2;2;1;3;BERTHELOT RUE;47,23554000;5,98280000
202400051693;3;5;2024;20:50;2;34;34301;2;3;1;3;IRIS (RUE DES);43,40000000;3,68300000
202400005141;5;6;2024;18:55;1;14;14333;2;1;1;3;avenue des hauts bords;49,40003000;0,24099000
202400044779;9;1;2024;15:30;1;75;75104;2;2;8;3;RUE DE RIVOLI;48,85626800;2,35660700
202400014082;2;2;2024;18:15;3;76;76543;1;2;8;3;D149;49,61096900;0,49764900
202400029996;1;9;2024;13:15;1;70;70299;2;6;1;6;Rue du Val Fleuri;47,62531400;5,78101600
202400050128;13;7;2024;21:55;2;42;42094;1;1;1;7;Chemin de l'Eazillée;45,73421600;4,21833200
202400011169;17;10;2024;00:51;3;92;92048;1;1;2;3;N118;48,81130205;2,21297347
202400018556;24;7;2024;17:20;1;27;27033;1;2;1;3;D142;49,08853000;1,03764700
202400003851;7;7;2024;12:10;1;34;34261;1;1;7;7;D4;43,74856000;3,58154300
202400032309;4;10;2024;17:30;1;02;02309;1;1;1;2;départementale 1044;49,51795100;3,75279700
202400021841;28;1;2024;03:25;3;49;49200;1;1;1;7;D775;47,54484400; -0,65435200
202400009993;14;9;2024;11:00;1;14;14570;1;2;1;3;2282 Route d'Orbec (La Chapelle-Yvon);49,06954300;0,33010500
202400008075;26;11;2024;12:40;1;75;75116;2;1;1;6;RUE DE LA POMPE;48,86314000;2,27651400
202400050728;23;9;2024;07:10;2;49;49228;1;2;8;4;intersection D767/ D207;47,44858000;0,07793400
202400051896;13;2;2024;22:00;5;972;97209;2;1;1;1;FELIX EBOUE (RUE);14,60622000; -61,06702000
202400050888;15;2;2024;08:10;1;27;27562;2;3;1;2;ROUEN (ROUTE DE );49,10409900;1,46246300
202400003078;24;10;2024;07:15;2;08;08361;1;4;1;3;D988;49,85165400;4,61960100
202400043160;8;1;2024;16:40;1;974;97416;2;3;1;6;MITTERAND (AVENUE DU PDT); -21,34535000;55,48532000
202400015025;14;10;2024;08:00;1;72;72181;2;1;1;3;CHAMPION HENRI (RUE) N° IMP;47,98241000;0,22807000
202400039080;12;1;2024;19:30;5;75;75109;2;3;1;2;BOULEVARD HAUSSMANN;48,87235600;2,33745700
202400018906;13;10;2024;19:10;2;78;78615;1;1;1;1;RD 119;48,84793700;1,89791200
202400013507;1;7;2024;16:45;1;57;57631;2;3;1;3;MONTAGNE (RUE DE LA);49,10901000;7,06354000
202400046998;19;2;2024;09:42;1;88;88251;1;1;8;6;D32;48,32923300;6,77732500
202400033606;16;5;2024;20:00;1;77;77196;1;1;1;6;RN3 (ROUTE NATIONALE);48,94911163;2,75506689
202400030443;5;10;2024;19:35;1;59;59122;2;1;1;6;SOUFFLETS (RUE DES);50,16511000;3,24834000
202400010584;4;2;2024;19:00;3;86;86293;1;1;1;3;D27;46,43388800;0,24026200
202400047593;12;6;2024;07:30;1;93;93066;2;1;1;3;Avenue du Président Wilson;48,90711000;2,35804000
202400049741;17;2;2024;17:00;2;45;45322;1;1;7;1;D2060 PR 16 + 332;48,01830514;2,88512421
202400023812;14;4;2024;18:20;1;93;93050;2;2;1;1;Rue de l'Amiral Courbet / Rue Ledru Rollin;48,85515000;2,53323000
202400004049;11;9;2024;13:10;1;62;62065;2;1;1;2;Rue Charles Helle;50,40398456;2,83560365
202400042202;8;12;2024;09:08;1;92;92047;1;1;2;3;A13;48,83397544;2,16646875
202400039290;20;2;2024;08:01;1;29;29232;2;1;2;2;1 Rue de Kerivoal;48,00643000; -4,10749700
202400018170;8;9;2024;00:48;3;25;25405;1;1;3;6;D204;46,83022200;6,34416500
202400034383;3;10;2024;13:45;1;60;60021;1;2;7;1;intersection 1032 d575;49,59503844;3,12141323
202400037809;5;4;2024;06:10;2;974;97416;1;9;1;3;DE VILLIERS 5CHEMIN ADAM); -21,30656000;55,42669000
202400050424;4;12;2024;08:00;2;19;19123;2;1;5;3;7 Rue Du Bessot;45,16364099;1,56876639
202400021223;10;3;2024;16:35;5;94;94017;1;1;1;5;A4;48,82736313;2,50739886
202400049804;16;2;2024;14:30;1;04;04094;1;1;1;1;D4;43,78683400;5,82331200
202400018871;12;10;2024;06:00;3;82;82051;1;1;1;6;Route de Lauzerte;44,19571300;1,14528200
202400043415;11;5;2024;13:03;1;74;74010;2;6;1;6;CHARLES DE GAULLE (PLACE);45,91203000;6,13150000
202400001401;30;11;2024;18:20;3;972;97229;1;1;1;6;Fond Bernier;14,62882900; -61,11616000
202400004306;16;9;2024;16:40;1;13;13103;1;1;1;2;Autoroute A7 - PK 231+000 - sens LYON /MARSEILLE;43,67507300;5,09525300
202400004327;14;11;2024;03:00;3;21;21599;1;1;1;1;A31;47,64748400;5,17836400
202400033986;29;8;2024;19:14;1;77;77251;2;1;1;6;ALL DE L'AVANT-SCENE;48,61824000;2,54624000
202400004760;11;8;2024;12:55;1;71;71176;2;1;1;2;76 Avenue du General de Gaulle;46,48418000;3,98732000
202400047317;20;8;2024;16:30;1;56;56174;2;1;1;7;30 Chemin des Petits Bois;47,88909000; -2,84984700
202400033580;8;4;2024;05:15;5;83;83137;2;1;1;6;GASQUET (AVE JOSEPH DE 1408 A FIN;43,12288879;5,97095120
202400017818;8;9;2024;15:00;1;972;97208;1;1;2;6;BALATA (ROUTE DE);14,70819000; -61,09364000
202400035753;15;5;2024;08:00;1;94;94034;1;1;1;3;A86;48,75623447;2,33600515
202400028071;22;7;2024;04:00;5;92;92036;1;2;1;3;SORTIE A 86;48,93583210;2,27971941
202400000812;30;4;2024;14:00;1;75;75116;2;1;1;3;BD PERIPHERIQUE EXTERIEUR;48,87388971;2,27520669
202400050066;16;2;2024;08:00;1;93;93010;1;1;1;3;A3;48,88893243;2,47376801
202400018210;2;8;2024;17:45;1;71;71299;1;1;1;6;N79;46,35402200;4,70216700
202400052012;3;5;2024;17:25;1;75;75112;2;3;1;6;RUE CLAUDE DECAEN;48,83672200;2,39845300
202400032015;7;8;2024;07:45;1;69;69009;1;1;1;3;Autoroute 6 ;45,93917000;4,72420000
202400004940;28;6;2024;09:30;1;44;44143;2;1;1;6;1 Rue Victor Hugo;47,18904500; -1,55180120
202400051912;20;9;2024;12:15;1;94;94070;1;1;1;5;route de PARIS;48,71715000;2,57130000
202400030265;23;7;2024;23:20;5;33;33162;2;2;1;6;;44,86482000; -0,66458000
202400025988;17;1;2024;06:55;3;51;51237;1;1;9;6;Esternay;48,73177000;3,59768600
202400038831;6;12;2024;07:49;5;56;56121;2;1;1;2;Pont des Indes;47,75741900; -3,35489970
202400045169;17;7;2024;13:30;1;44;44215;2;1;1;7;7Ter Rue de la Maladrie;47,18591600; -1,49321900
202400013735;20;11;2024;18:46;5;92;92051;2;1;8;6;GENERAL KOENIG (BOULEVARD DU);48,88484000;2,25503000
202400004108;25;4;2024;14:10;1;67;67180;2;1;1;3;EXUPERY (RUE SAINT);48,79357000;7,80761000
202400003636;10;7;2024;13:10;1;65;65463;1;1;1;2;D918;42,87896400;0,02444000
202400013877;17;2;2024;09:25;1;74;74256;2;1;1;6;rue St Eloi;45,93585200;6,62950300
202400034110;29;8;2024;21:20;5;75;75111;2;4;2;3;BOULEVARD VOLTAIRE;48,85285700;2,38850600
202400031620;19;1;2024;15:40;1;69;69290;1;3;1;3;Route de Lyon;45,70349000;4,91463000
202400011101;16;10;2024;20:40;3;19;19072;1;1;2;3;;45,21049000;1,51608100
202400005160;20;10;2024;13:52;1;67;67365;2;1;1;6;FRERES (RUE DES);48,55609000;7,70885000
202400008384;26;11;2024;13:05;1;33;33550;1;1;1;2;;44,77861700; -0,55649700
202400012636;2;2;2024;15:20;1;16;16015;2;1;1;3;BASSEAU (RUE DE N° 1 A 237);45,65102800;0,14280080
202400003012;10;9;2024;05:55;1;972;97213;1;1;1;3;ROUTE DEPARTEMENTALE 3;14,60277000; -60,99774900
202400050450;3;12;2024;18:50;5;31;31455;2;1;1;6;D627;43,25707410;1,19905500
202400024984;27;6;2024;11:20;1;16;16308;1;1;1;3;;45,89707000;0,45571800
202400052969;10;7;2024;00:16;5;93;93014;2;3;1;3;Allée de Bellevue / Rue des Prés;48,91670173;2,54638106
202400008332;26;11;2024;19:40;3;971;97116;1;1;1;2;N5;16,31468200; -61,48417000
202400040200;29;9;2024;18:00;1;74;74012;2;2;1;3;GARE (AVENUE DE LA);46,19793100;6,23608400
202400032811;6;6;2024;18:30;1;2A;2A362;2;1;1;3;RT10 face station VITO;41,69884200;9,34563700
202400028852;12;11;2024;16:15;1;06;06108;2;1;1;6;940 Boulevard du 8 Mai;43,59285300;6,95690600
202400005361;16;7;2024;13:10;1;62;62108;2;3;1;3;Rue de l’Impératrice;50,40593000;1,57262000
202400000417;19;9;2024;18:00;1;33;33318;1;1;1;4;;44,80936400; -0,67014900
202400019121;11;3;2024;11:10;1;66;66136;2;1;1;3;Talbot-Lago (Rue);42,73248000;2,89034000
202400047683;23;9;2024;09:17;1;06;06088;2;1;3;1;36 Boulevard Imperatrice Eugenie;43,69289800;7,22953800
202400020377;10;1;2024;19:25;5;84;84080;2;6;2;3;Boulevard Pasteur;44,03458000;4,99455000
202400043900;16;7;2024;17:20;1;93;93078;2;1;1;2;Avenue des Nations;48,97347504;2,50980818
202400000481;16;9;2024;11:30;1;84;84007;2;1;1;6;SAINT ROCH (BOULEVARD);43,94259000;4,80719000
202400032292;30;8;2024;14:17;1;49;49260;1;1;1;7;Chemin du Bouchot;47,06581000; -1,01053800
202400045698;20;8;2024;16:30;1;19;19031;2;3;1;3;COURTELINE (RUE);45,15294000;1,54788000
202400014050;28;12;2024;21:35;3;85;85018;1;1;8;7;les sartières;46,91257000; -2,09200000
202400037192;13;5;2024;22:32;5;75;75107;2;1;1;1;QUAI BRANLY;48,85913000;2,29394000
202400010435;6;8;2024;09:15;1;75;75114;2;1;1;3;BD PERIPHERIQUE EXTERIEUR;48,81913300;2,32959600
202400031604;19;5;2024;20:10;1;69;69244;2;1;1;2;13 Avenue de la Constellation;45,75506000;4,77467100
202400001645;23;3;2024;18:35;1;13;13013;1;6;1;7;A52,bretelle entrée, S2,Pk 07.479;43,41603700;5,57768600
202400033112;8;4;2024;14:30;1;13;13201;2;1;1;1;JEAN BALLARD (COURS);43,29347949;5,37426508
202400048543;27;10;2024;21:25;5;75;75106;2;2;1;3;RUE SAINT SULPICE;48,85146900;2,33705700
202400024958;27;6;2024;16:40;1;61;61507;1;1;1;6;D281;48,53891400;0,59815400
202400006652;7;8;2024;10:40;1;13;13085;1;1;1;1;A50-Sens Toulon vers Aubagne;43,24096364;5,59318208
202400009195;17;10;2024;15:14;1;75;75118;2;3;2;3;RUE MARX DORMOY;48,89019700;2,35988000
202400035914;22;7;2024;05:50;2;987;98725;2;6;1;3;Rond point funua incendie; -17,51125400; -149,50007600
202400042992;11;1;2024;16:35;1;974;97422;2;1;1;1;62 Rue Frédéric Badré; -21,27172400;55,51909300
202400012871;1;6;2024;13:20;1;32;32181;1;1;1;3;N21;43,41915400;0,23917800
202400011659;24;11;2024;15:30;1;01;01363;2;2;1;3;Chemin de la Passe;46,03513900;5,38452400
202400044960;8;1;2024;06:03;5;78;78217;1;1;1;6;A13;48,96635900;1,81149200
202400005778;14;9;2024;12:00;1;93;93064;1;1;1;2;AUTOROUTE A86;48,87923146;2,47630036
202400006551;7;2;2024;08:18;1;91;91027;2;3;2;6; JEAN PIERRE BENARD (AVENUE);48,71004200;2,38549000
202400047048;18;2;2024;22:00;3;77;77122;1;1;2;6;RN104;48,65222000;2,61326700
202400023001;15;11;2024;08:28;1;2A;2A004;1;1;1;4;T40;41,92884000;8,80965000
202400036131;27;8;2024;16:35;1;972;97213;1;1;1;1;ROUTE DEPARTEMENTALE 3;14,62426000; -60,98941000
202400046320;19;8;2024;12:05;1;30;30189;2;6;1;3;ALLENDE SALVADOR (RUE);43,82370000;4,36860000
202400042810;1;1;2024;02:10;3;45;45067;1;1;5;7;A10 PK 105+140 ;47,89207900;1,76399200
202400037060;23;2;2024;18:45;3;95;95277;2;1;1;2;D370;48,97227792;2,46197284
202400001854;9;7;2024;07:50;1;17;17306;2;1;1;3;LAMY (BD FRANCK);45,62776000; -1,01538000
202400000168;14;8;2024;11:25;1;17;17219;1;2;1;3;Rue du Fief Roquee;45,82804400; -1,12197300
202400050733;10;6;2024;08:30;1;27;27562;1;2;1;6;D 64;49,08726000;1,43539000
202400039171;28;2;2024;09:00;1;33;33200;1;6;1;2;;44,85934000; -0,68497000
202400001641;10;7;2024;16:40;1;78;78615;1;1;1;5;D30;48,84894100;1,96138700
202400023967;14;4;2024;00:35;3;38;38053;1;1;1;6;A43;45,60095057;5,26829228
202400045418;30;3;2024;16:55;1;91;91228;2;9;1;2;MOUSSEAU (AVENUE DU);48,63085000;2,44903000
202400005764;13;9;2024;08:30;1;59;59560;1;1;1;6;AUTOROUTE A1;50,52478000;3,04209000
202400047963;14;7;2024;16:20;1;33;33236;1;1;1;1;;44,72673300; -1,19909100
202400033727;23;7;2024;20:30;1;30;30221;1;1;1;4;PK 08+500;44,06684102;4,76553348
202400004856;25;11;2024;00:10;3;44;44162;2;1;1;6;Boulevard Charles Gautier;47,22508500; -1,62076600
202400014002;10;9;2024;08:30;1;95;95585;2;1;1;6;D125;48,98414200;2,38730900
202400025392;4;2;2024;01:30;5;971;97107;2;1;1;6;PAUL LACAVE ( AVENUE );16,04168000; -61,56602000
202400037766;20;7;2024;14:28;1;88;88373;1;1;7;6;D392;48,50676400;7,10590100
202400051696;3;1;2024;15:50;1;13;13081;1;9;1;3;D21;43,49339800;5,21648900
202400049280;30;3;2024;12:00;1;33;33199;2;1;1;3;;44,63678400; -1,09828200
202400000565;22;10;2024;07:00;2;11;11254;1;1;3;5;D21;43,18594300;2,11892900
202400020680;20;5;2024;17:30;1;59;59350;2;9;1;6;Rue de Lannoy;50,63399000;3,09603000
202400016124;8;9;2024;23:40;5;76;76351;2;1;1;6;JEAN JAURES (AVENUE);49,49981945;0,15871167
202400004514;10;8;2024;19:45;1;91;91201;2;4;1;3;RUE PIERRE BROSSOLETTE;48,68622000;2,41812000
202400024461;21;5;2024;16:20;1;37;37233;2;6;2;3;RABATERIE ( RUE DE LA );47,39203000;0,72552000
202400018390;5;9;2024;20:05;2;44;44026;1;1;3;4;Route de Paris;47,29663700; -1,40715100
202400042869;10;1;2024;21:30;5;49;49099;2;2;1;3;JUIN (BOULEVARD DU MARECHAL);47,04417000; -0,88551000
202400017136;11;3;2024;10:15;1;95;95598;2;1;1;3;HENRI SESTRE (PLACE);48,98803454;2,30160087
202400028592;4;10;2024;16:30;1;36;36138;1;2;1;3;;46,55191541;2,13656187
202400017526;18;11;2024;17:10;1;971;97117;1;1;1;6;Route de l'Ecluse;16,31263100; -61,37971700
202400038102;19;7;2024;11:00;1;92;92040;2;2;1;3;AUGUSTE GERVAIS;48,82307894;2,27335221
202400003003;8;10;2024;06:40;1;972;97213;1;1;1;2;ROUTE NATIONALE 5;14,59572000; -60,98576000
202400044615;6;12;2024;18:50;5;62;62178;2;6;1;6;D841;50,49421532;2,57440182
202400039284;12;5;2024;17:00;1;974;97416;1;1;1;7;CD 26; -21,29963000;55,43629000
202400026480;25;7;2024;22:42;5;64;64024;2;6;1;7;BUTTE AUX CAILLES (ROND POINT DE LA);43,49703000; -1,50862000
202400008876;1;9;2024;16:00;1;74;74173;2;1;2;6;360 Rue des allobroges;45,85813800;6,61296000
202400006996;4;6;2024;16:50;1;64;64122;2;2;1;3;MARNE (AVENUE DE LA);43,48204731; -1,54353350
202400042712;1;11;2024;21:50;5;13;13071;2;1;1;3;PLAN DE CAMPAGNE (AVE. DE );43,41769000;5,35998000
202400023286;16;11;2024;05:30;3;44;44096;1;1;5;6;Le Pont Esnault;47,41822200; -1,28814700
202400021122;27;6;2024;18:00;1;92;92020;2;1;1;2;VERDUN AVENUE DE AUTRES N°;48,80134155;2,28466523
202400021328;27;6;2024;08:00;1;974;97407;2;3;1;3;ROUTE DU SACRE COEUR; -20,95867000;55,31963000
202400007951;13;9;2024;13:00;1;971;97132;2;1;1;6;Chemin de la Coulisse;15,97552200; -61,63530200
202400007837;26;4;2024;19:20;1;17;17228;1;1;1;7;D140, rue du colonel Beltrame;45,62921000; -0,96394300
202400045262;13;6;2024;05:13;1;92;92063;1;1;1;6;A86 DUPLEX;48,87145721;2,15725697
202400034338;3;10;2024;17:42;1;60;60374;2;2;1;1;9 Rue de la Gare;49,55031500;2,51436700
202400003490;10;8;2024;11:10;1;74;74275;1;9;1;7;D42;45,81673400;6,24439500
202400015023;14;10;2024;19:15;5;76;76540;2;6;5;7;Boulevard de l'Europe;49,42615795;1,08710146
202400030976;9;11;2024;07:00;3;45;45302;2;1;5;3;D2020 PR 22 + 70;47,96341000;1,88868000
202400015941;19;4;2024;21:25;3;94;94019;2;1;2;1;Rue de Champigny;48,79090000;2,52280000
202400014349;3;8;2024;13:00;2;75;75113;2;2;1;2;BOULEVARD AUGUSTE BLANQUI;48,83189300;2,34110800
202400002441;29;4;2024;12:10;1;30;30007;2;1;1;4;603 Quai de Bilina;44,13404000;4,07672000
202400038359;18;6;2024;11:09;1;40;40222;1;1;1;1;1297 Route de Tyrosse;43,62498500; -1,21594600
202400017781;30;1;2024;07:00;5;60;60175;2;2;1;3;Rue de la République;49,26137000;2,47422000
202400027296;18;12;2024;12:03;1;49;49007;2;1;1;6;FAYE;47,48843000; -0,51563000
202400012320;28;12;2024;15:54;1;75;75116;2;3;1;1;AVENUE DE VERSAILLES;48,84150200;2,26654400
202400047986;25;9;2024;12:45;1;974;97422;2;3;1;3;Chemin Neuf; -21,24837700;55,51881600
202400027493;4;3;2024;12:55;1;75;75118;2;1;1;2;BD PERIPHERIQUE INTERIEUR;48,90074400;2,36160400
202400031388;19;5;2024;02:20;5;10;10387;2;1;1;6;MIMOSAS (RUE DES);48,30952000;4,07559000
202400020340;6;9;2024;15:58;1;17;17291;1;1;1;2;N11;46,17162000; -1,12201000
202400042806;12;1;2024;13:45;1;01;01445;1;1;1;7;A 39;46,35682100;5,28719200
202400030895;10;11;2024;02:12;3;13;13211;1;1;1;6;A50-Sens Aubagne vers Marseille;43,29191000;5,45201000
202400041893;6;7;2024;19:00;1;93;93047;2;2;2;1;GENERAL LECLERC  (RUE DU);48,89842000;2,57484000
202400023377;19;12;2024;23:40;5;13;13204;2;1;6;3;MARÉCHAL JUIN (BOULEVARD);43,31186000;5,40391000
202400031777;19;1;2024;08:30;2;94;94046;2;1;4;2;Avenue du Général de Gaulle;48,81618000;2,41990000
202400043553;2;4;2024;12:00;1;94;94073;2;1;1;2;Avenue du Général de Gaulle;48,76849000;2,37015000
202400048133;6;12;2024;07:20;5;51;51378;2;1;1;6;Rue du Montauban;48,98898600;3,93100300
202400015268;3;7;2024;09:30;1;60;60291;2;1;1;1;21 Rue de la Garenne;49,65163000;3,06947200
202400043261;9;5;2024;15:15;1;76;76576;1;1;1;7;GRANDE RUE (LA);49,54525000;0,44957000
202400003733;8;7;2024;18:55;1;69;69275;2;2;1;3;Avenue Jean Macé;45,76395000;4,95640000
202400037217;19;2;2024;17:20;1;83;83061;2;1;1;4;AVENUE ANDRE LEOTARD;43,43926933;6,74602926
202400013913;20;4;2024;07:15;2;69;69381;2;9;1;6;Quai André Lassagne;45,77232182;4,83834132
202400042917;3;4;2024;19:15;1;92;92012;2;1;1;3;ALPHONSE LE GALLO (QUAI) 1/34;48,83283884;2,22732085
202400028278;21;5;2024;14:10;1;2B;2B043;1;1;1;3;Campinca;42,76477600;9,46796700
202400034368;22;6;2024;04:00;3;07;07342;1;1;1;6;route du Puy;45,21785600;4,58106300
202400000537;2;5;2024;07:45;1;37;37067;2;1;1;3;24 Rue du Vieux Chêne;47,25510728;0,45812649
202400043023;3;4;2024;14:50;1;973;97309;2;1;1;5;1741 Route de Montjoly;4,92336000; -52,28303700
202400047142;11;6;2024;21:30;5;972;97213;1;3;1;3;ROUTE DEPARTEMENTALE 3;14,62148000; -60,98822000
202400037348;14;5;2024;20:50;2;85;85140;1;1;1;6;la daunière;46,74250000; -0,83097000
202400026514;7;10;2024;13:00;1;93;93006;2;1;2;1;CAPSULERIE RUE DE LA;48,86364078;2,42100209
202400026794;25;6;2024;06:30;2;75;75102;2;4;1;1;RUE LOUIS LE GRAND;48,87104800;2,33458000
202400046822;5;1;2024;19:15;5;30;30007;2;1;1;7;Avenue Carnot;44,12133000;4,08437000
202400047516;16;2;2024;15:55;1;69;69387;2;2;1;2;Rue Garibaldi;45,74792425;4,85194116
202400034714;7;11;2024;16:30;2;91;91549;2;1;1;6;CORBEIL (ROUTE DE);48,63234000;2,33656000
202400000629;1;5;2024;17:50;1;2B;2B134;2;1;1;6;Place Pascal Paoli;42,63478000;8,93906200
202400047041;17;2;2024;23:45;5;93;93066;1;1;1;3;A1;48,92016565;2,35720106
202400020665;7;10;2024;15:55;1;57;57227;2;1;1;6;BARTH (RUE FELIX );49,18316100;6,89495600
202400041469;3;4;2024;06:20;3;95;95277;1;1;3;6;A3;48,97998245;2,49663572
202400021648;21;12;2024;15:30;1;77;77251;1;1;2;2;AUTOROUTE A5A;48,62251414;2,54435624
202400020871;10;10;2024;22:45;5;76;76540;2;2;1;2;Rue du Mail;49,42915000;1,09205000
202400014068;10;9;2024;08:30;1;74;74305;2;1;1;3;MONTREAL (RUE DE);46,20385000;6,27856000
202400016034;9;9;2024;18:25;1;69;69388;2;3;9;6;Rue Professeur Beauvisage;45,72882000;4,86578000
202400010460;5;8;2024;09:55;1;75;75117;2;1;1;4;Bd Périphérique Extérieur;48,89024500;2,29846500
202400010657;7;8;2024;09:50;1;58;58264;1;1;1;6;D978A;46,79065800;3,15067300
202400012682;5;8;2024;21:40;3;28;28317;1;2;1;7;d.24;48,43141100;1,74405800
202400022313;25;5;2024;18:15;1;75;75103;2;2;1;6;RUE RAMBUTEAU;48,86181725;2,35088128
202400033705;8;4;2024;16:10;1;35;35150;1;6;2;2;PILAIS (LA) LIEUX-DITS;48,35170985; -1,23407632
202400051725;21;9;2024;01:40;5;13;13103;2;1;1;6;BOULEVARD FOCH-MARECHAL;43,63973000;5,09471000
202400019828;7;9;2024;14:20;1;22;22360;2;6;1;2;MARCEL RAULT;48,48803000; -2,74026000
202400030264;30;8;2024;16:35;1;35;35238;2;4;3;3;ROOSEVELT (BD FRANKLIN);48,09744953; -1,65727526
202400035705;2;5;2024;09:50;1;33;33199;2;1;1;3;;44,61930500; -1,07329900
202400045875;14;6;2024;06:45;2;89;89195;1;1;2;6;Rue des Chaponnières;48,14475700;3,25203900
202400007135;3;6;2024;19:02;1;08;08089;2;1;1;6;;49,42661500;4,95479200
202400010147;17;9;2024;19:30;2;74;74021;1;1;1;7;route nationale;46,16611500;6,27310800
202400010815;30;12;2024;04:35;3;54;54304;1;1;1;2;A33;48,68072304;6,11906290
202400053408;11;7;2024;17:00;1;52;52003;1;1;1;7;D110;48,34805868;5,47921618
202400049318;16;2;2024;20:45;5;34;34003;2;1;1;6;GENTILSHOMMES (H16 A L17;43,28971000;3,51148000
202400054328;10;7;2024;15:05;1;06;06088;2;1;1;6;Avenue des Grenouillères;43,66902330;7,22028400
202400052271;15;8;2024;17:10;1;77;77186;1;2;1;3;RD606. de la rochette à l'obélisque;48,48110000;2,66915000
202400037102;15;1;2024;18:00;4;95;95585;1;1;8;2;D316;48,98420625;2,37228131
202400010905;29;1;2024;18:01;2;84;84031;2;3;1;3;LUNEL ARMAND;44,05191000;5,05572000
202400053288;7;6;2024;11:40;1;63;63300;2;9;1;3;AVERROES (RUE) / parking Lycée Bonte;45,88071000;3,11060000
202400045064;8;5;2024;19:40;1;37;37233;2;2;1;3;COLOMBIER (RUE DU);47,38147000;0,73734000
202400029872;20;5;2024;14:45;1;38;38182;1;1;1;7;route du vercors;45,36847400;5,43085100
202400045749;20;2;2024;10:23;1;83;83144;1;1;1;7;A57;43,14263526;6,00846007
202400023995;29;7;2024;21:30;2;54;54416;1;1;1;7;RD48;48,93014055;5,78827143
202400038321;30;9;2024;19:00;5;69;69385;2;2;1;4;Pont Bonaparte;45,75960000;4,82831000
202400049698;24;3;2024;20:20;5;85;85194;2;9;1;6;RD 949;46,51501000; -1,75865000
202400024865;15;11;2024;13:50;1;92;92025;1;1;1;2;A86;48,93376075;2,25454017
202400040102;30;9;2024;18:10;1;78;78043;1;1;2;3;A12 W;48,82430300;2,07381900
202400027031;11;11;2024;01:00;5;972;97209;2;1;2;6;RD 41 (ROCADE);14,61988000; -61,05427000
202400012423;5;8;2024;22:25;5;13;13201;2;2;1;3;ROME (RUE DE)        2 A 64;43,29433000;5,37901000
202400044897;9;1;2024;18:30;3;78;78009;1;1;9;1;D291;48,45607600;1,91192300
202400009354;18;3;2024;19:25;1;22;22360;2;6;1;2;ARMOR (RUE D');48,48507000; -2,73995000
202400038721;9;12;2024;07:50;3;95;95572;1;1;2;7;A15;49,03189295;2,11404154
202400040745;4;11;2024;18:00;2;42;42181;2;9;1;6;Route de Lyon;45,99155800;4,22409300
202400016855;13;10;2024;16:30;1;13;13042;2;1;1;2;189 Avenue du 2e Cuirassier;43,29860200;5,62170400
202400032991;7;11;2024;18:25;5;94;94067;2;1;1;3;Avenue Gallieni;48,84642553;2,41740954
202400018512;2;8;2024;06:25;2;28;28219;1;1;1;6;A11 PK 101+500;48,23417800;1,04282100
202400007202;22;4;2024;12:50;1;44;44162;2;3;8;6;Aveneue de Cheverny;47,24006907; -1,59635584
202400006101;27;4;2024;07:55;1;92;92036;1;1;1;6;AUTOROUTE A15;48,93788866;2,29766722
202400020154;20;12;2024;10:00;1;91;91514;2;9;7;6;RUE DE LA REPUBLIQUE;48,67274000;2,53711000
202400016468;2;8;2024;13:30;1;71;71076;2;2;1;3;SENTIERS (RUE );46,79742887;4,85503167
202400026962;25;6;2024;07:40;1;33;33096;1;1;1;2;;44,88925000; -0,50402000
202400005855;8;3;2024;15:05;1;93;93079;2;3;1;3;Route de Saint-Leu / Rue Jules Ferry;48,95533417;2,33339041
202400046849;31;3;2024;08:15;1;95;95572;1;1;1;6;A15;49,03385066;2,10413892
202400044839;9;1;2024;17:27;5;92;92009;2;2;9;1;CHARLES-DE-GAULLE ( AVENUE );48,91832288;2,27507293
202400001198;7;6;2024;18:25;1;75;75111;2;3;1;3;RUE SAINT MAUR;48,86910200;2,37426600
202400044934;8;1;2024;19:06;5;67;67482;1;1;1;4;Autoroute A.35;48,58878000;7,72985000
202400054257;29;11;2024;10:00;1;04;04112;1;1;1;7;D907;43,84171000;5,74719000
202400013996;2;2;2024;13:45;1;94;94081;2;3;1;3;Avenue du Moulin de Saquet / Rue Puccini;48,79154500;2,38275300
202400011027;1;6;2024;14:38;1;75;75109;2;2;2;2;BOULEVARD DE LA MADELEINE;48,86991900;2,32802300
202400001490;23;10;2024;09:35;1;92;92075;2;1;1;3;MARCEL MARTINIE (AVENUE);48,82180289;2,29159042
202400021708;6;9;2024;08:50;1;92;92020;2;3;1;1;VEDRINES RUE JULES;48,80994038;2,28255665
202400011944;12;9;2024;13:00;1;12;12037;1;1;1;7;Lieu-dit La Caze;44,02250100;2,68117400
202400040489;31;3;2024;22:00;5;73;73065;2;2;1;3;Avenue de Lyon;45,56334647;5,90530388
202400031748;16;5;2024;23:00;3;95;95127;2;6;1;6;D14;49,05317997;2,03233469
202400029202;16;12;2024;15:45;1;33;33069;2;1;1;3;;44,85597000; -0,59224000
202400045762;25;9;2024;17:35;1;40;40230;1;2;8;3;Route de la Forêt;43,78285700; -0,96024200
